,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,deposit
9435,39,services,married,1,0,34,1,0,cellular,7,377,3,100000,0,unknown,0
9436,41,services,divorced,2,0,-19,1,0,unknown,5,201,1,100000,0,unknown,0
9437,31,blue-collar,married,1,0,292,1,1,unknown,5,30,18,100000,0,unknown,0
9438,32,services,married,2,0,144,1,0,unknown,5,260,11,100000,0,unknown,0
9439,52,management,married,2,0,1113,0,1,cellular,7,83,1,100000,0,unknown,0
9440,41,entrepreneur,married,3,0,121,1,0,cellular,5,456,1,287,1,failure,0
9441,45,management,married,3,0,904,1,1,unknown,6,14,9,100000,0,unknown,0
9442,29,management,single,2,0,-498,1,0,cellular,2,99,3,227,14,failure,0
9443,32,management,married,3,0,0,1,0,unknown,5,138,1,100000,0,unknown,0
9444,35,blue-collar,married,2,0,67,0,0,unknown,5,60,6,100000,0,unknown,0
9445,54,technician,married,2,0,3967,0,1,cellular,7,90,3,100000,0,unknown,0
9446,41,entrepreneur,married,2,0,305,1,0,cellular,5,174,2,100000,0,unknown,0
9447,42,blue-collar,married,1,0,260,1,0,telephone,7,175,2,100000,0,unknown,0
9448,59,management,divorced,3,0,258,1,0,cellular,4,33,1,173,1,success,0
9449,58,retired,married,1,0,0,0,0,cellular,8,506,1,100000,0,unknown,0
9450,32,services,single,2,0,72,0,0,cellular,7,88,9,100000,0,unknown,0
9451,56,technician,single,1,0,145,1,0,telephone,2,124,2,9,2,other,0
9452,50,management,divorced,3,0,2564,1,0,cellular,11,124,4,113,8,failure,0
9453,45,services,married,1,0,7811,0,0,unknown,6,143,2,100000,0,unknown,0
9454,59,retired,married,2,0,5744,0,0,unknown,6,632,1,100000,0,unknown,0
9455,47,blue-collar,married,1,0,673,1,1,unknown,6,118,4,100000,0,unknown,0
9456,54,management,single,2,0,602,0,0,cellular,7,101,2,100000,0,unknown,0
9457,40,services,married,2,0,9374,1,0,cellular,11,7,8,185,1,failure,0
9458,37,management,married,3,0,5016,0,0,cellular,8,119,1,100000,0,unknown,0
9459,29,blue-collar,married,2,0,508,1,1,unknown,6,262,5,100000,0,unknown,0
9460,36,blue-collar,married,1,0,156,1,0,cellular,11,219,2,100000,0,unknown,0
9461,33,management,married,3,0,0,1,0,cellular,7,310,1,100000,0,unknown,0
9462,32,management,divorced,3,0,12,0,0,cellular,7,321,1,100000,0,unknown,0
9463,53,technician,married,2,0,7984,1,0,cellular,2,151,1,100000,0,unknown,0
9464,33,services,married,2,0,255,1,1,cellular,11,588,2,184,2,failure,0
9465,36,management,married,3,0,211,1,0,unknown,5,146,2,100000,0,unknown,0
9466,43,other,divorced,2,0,1854,0,0,cellular,11,131,2,197,1,success,0
9467,45,entrepreneur,married,3,0,-497,1,1,cellular,5,217,1,176,1,failure,0
9468,52,services,married,2,0,431,0,0,cellular,8,73,17,100000,0,unknown,0
9469,48,blue-collar,divorced,2,0,-314,1,0,cellular,5,7,5,100000,0,unknown,0
9470,40,management,married,3,0,552,0,0,cellular,7,761,8,100000,0,unknown,0
9471,31,technician,married,2,0,465,1,0,cellular,5,259,3,100000,0,unknown,0
9472,34,services,single,2,0,544,1,0,unknown,5,257,2,100000,0,unknown,0
9473,54,blue-collar,married,1,0,-636,1,0,unknown,5,324,3,100000,0,unknown,0
9474,40,management,married,3,0,7780,0,0,telephone,5,364,1,355,1,other,0
9475,55,other,single,1,0,274,0,0,cellular,2,7,5,100000,0,unknown,0
9476,33,management,married,3,0,1148,0,0,cellular,11,299,1,100000,0,unknown,0
9477,50,management,married,3,0,67,0,1,unknown,6,156,3,100000,0,unknown,0
9478,59,retired,divorced,2,0,914,0,0,cellular,1,192,1,100000,0,unknown,0
9479,40,services,married,2,0,1293,1,0,cellular,4,128,3,100000,0,unknown,0
9480,45,management,married,2,0,111,1,0,cellular,8,173,1,100000,0,unknown,0
9481,32,management,married,3,0,937,0,0,cellular,8,90,1,94,2,failure,0
9482,50,blue-collar,married,4,0,605,1,0,unknown,5,200,1,100000,0,unknown,0
9483,58,blue-collar,married,2,0,1457,1,0,cellular,7,144,4,100000,0,unknown,0
9484,38,management,married,3,0,1617,1,0,cellular,4,691,1,100000,0,unknown,0
9485,57,technician,married,2,0,29207,1,0,telephone,11,232,2,100000,0,unknown,0
9486,31,blue-collar,married,2,0,812,1,0,cellular,9,245,1,100000,0,unknown,0
9487,69,retired,married,1,0,324,0,0,cellular,8,875,1,189,4,success,0
9488,26,management,single,2,0,1327,0,0,cellular,3,171,4,100000,0,unknown,0
9489,30,management,married,2,0,482,0,0,cellular,4,86,1,100000,0,unknown,0
9490,49,blue-collar,married,2,0,134,1,1,unknown,5,265,2,100000,0,unknown,0
9491,36,blue-collar,married,1,0,347,0,0,cellular,2,167,2,100000,0,unknown,0
9492,37,technician,married,2,0,1824,1,0,cellular,7,112,2,324,2,other,0
9493,55,blue-collar,divorced,1,0,410,0,1,cellular,7,221,2,100000,0,unknown,0
9494,36,management,single,3,0,-38,1,0,unknown,5,784,1,100000,0,unknown,0
9495,31,entrepreneur,married,2,0,581,1,0,cellular,10,845,1,152,6,failure,0
9496,30,technician,divorced,2,0,3100,1,0,unknown,5,154,4,100000,0,unknown,0
9497,36,services,married,2,0,0,1,1,cellular,7,201,4,100000,0,unknown,0
9498,50,entrepreneur,married,2,0,1138,0,0,cellular,8,219,10,100000,0,unknown,0
9499,53,other,married,4,0,0,0,0,cellular,8,209,5,100000,0,unknown,0
9500,39,services,married,2,0,304,1,1,unknown,5,323,1,100000,0,unknown,0
9501,31,technician,married,3,0,313,1,0,cellular,8,114,2,100000,0,unknown,0
9502,49,blue-collar,married,1,0,1898,0,0,cellular,8,159,1,100000,0,unknown,0
9503,35,services,married,2,0,142,1,0,cellular,11,315,2,196,4,failure,0
9504,45,blue-collar,married,1,0,4696,0,0,unknown,6,99,1,100000,0,unknown,0
9505,30,management,single,2,0,135,0,0,cellular,8,112,2,100000,0,unknown,0
9506,47,entrepreneur,married,1,0,574,1,0,cellular,11,137,5,100000,0,unknown,0
9507,37,blue-collar,married,1,0,1322,1,0,cellular,11,14,8,185,1,other,0
9508,35,technician,married,3,0,703,0,0,cellular,4,169,1,100000,0,unknown,0
9509,41,management,single,3,0,0,0,0,cellular,8,91,2,100000,0,unknown,0
9510,35,other,married,2,0,1,1,0,cellular,7,173,8,100000,0,unknown,0
9511,60,retired,married,1,0,55,0,0,cellular,6,207,1,100000,0,unknown,0
9512,58,technician,married,2,0,786,1,0,unknown,5,165,3,100000,0,unknown,0
9513,28,management,married,3,0,22,1,0,cellular,7,59,3,100000,0,unknown,0
9514,57,other,married,2,0,890,0,0,cellular,2,343,4,100000,0,unknown,0
9515,35,management,married,3,0,451,1,0,cellular,4,220,6,100000,0,unknown,0
9516,54,management,married,3,0,59,1,0,cellular,7,268,1,100000,0,unknown,0
9517,31,management,single,3,0,15,0,0,cellular,8,119,2,100000,0,unknown,0
9518,32,blue-collar,single,2,0,15341,0,0,unknown,5,738,3,100000,0,unknown,0
9519,56,management,single,2,0,-273,0,0,cellular,7,119,2,100000,0,unknown,0
9520,35,entrepreneur,married,3,1,28,0,1,cellular,7,259,1,100000,0,unknown,0
9521,33,blue-collar,married,2,0,58,0,0,unknown,5,144,2,100000,0,unknown,0
9522,50,technician,married,2,0,103,1,0,cellular,2,109,4,267,6,failure,0
9523,46,management,single,2,0,244,1,0,unknown,5,244,1,100000,0,unknown,0
9524,35,services,married,2,0,0,0,0,unknown,6,115,4,100000,0,unknown,0
9525,49,management,married,2,0,880,1,1,cellular,5,22,3,100000,0,unknown,0
9526,56,management,divorced,3,0,-141,0,0,cellular,7,101,4,100000,0,unknown,0
9527,33,blue-collar,single,1,0,447,1,0,unknown,5,180,2,100000,0,unknown,0
9528,37,entrepreneur,married,1,0,62,0,0,cellular,7,404,2,100000,0,unknown,0
9529,30,blue-collar,single,2,0,148,0,0,cellular,4,206,1,100000,0,unknown,0
9530,34,management,single,2,0,79,1,0,cellular,7,219,3,100000,0,unknown,0
9531,29,blue-collar,single,2,0,9,1,0,cellular,5,262,3,100000,0,unknown,0
9532,32,management,married,3,0,578,0,1,cellular,7,29,2,100000,0,unknown,0
9533,29,blue-collar,married,1,0,-382,1,0,cellular,7,35,2,100000,0,unknown,0
9534,50,blue-collar,married,1,0,888,0,1,telephone,7,160,3,100000,0,unknown,0
9535,58,technician,single,2,0,382,0,0,cellular,8,460,2,100000,0,unknown,0
9536,30,management,married,3,0,1390,0,0,cellular,8,552,4,100000,0,unknown,0
9537,52,entrepreneur,married,1,0,-104,0,1,cellular,7,124,1,100000,0,unknown,0
9538,39,management,married,3,0,22,1,0,unknown,6,493,1,100000,0,unknown,0
9539,43,technician,divorced,2,0,-36,1,0,cellular,11,190,1,104,1,failure,0
9540,51,technician,married,2,0,130,0,0,cellular,8,547,3,100000,0,unknown,0
9541,38,management,single,2,0,77,0,0,cellular,11,441,4,100000,0,unknown,0
9542,30,entrepreneur,single,2,0,1031,0,0,unknown,10,7,1,100000,0,unknown,0
9543,52,management,divorced,1,0,92,0,1,cellular,7,469,7,100000,0,unknown,0
9544,40,technician,married,3,0,1063,1,1,cellular,8,264,2,100000,0,unknown,0
9545,37,technician,married,2,0,0,1,1,cellular,7,101,3,100000,0,unknown,0
9546,30,blue-collar,married,2,0,282,1,1,unknown,5,148,2,100000,0,unknown,0
9547,51,management,married,3,0,1394,1,0,cellular,8,115,1,100000,0,unknown,0
9548,27,technician,single,2,0,16,0,0,unknown,5,193,1,100000,0,unknown,0
9549,35,blue-collar,married,2,0,975,1,0,cellular,7,102,1,100000,0,unknown,0
9550,47,management,married,3,0,12276,0,0,unknown,6,77,5,100000,0,unknown,0
9551,29,blue-collar,married,2,0,313,1,0,cellular,4,172,2,343,3,other,0
9552,52,management,married,2,0,1648,1,0,cellular,11,172,3,100000,0,unknown,0
9553,43,management,single,2,0,6,0,0,cellular,2,58,1,264,1,failure,0
9554,31,blue-collar,married,1,0,1127,1,0,telephone,5,43,1,349,1,failure,0
9555,54,blue-collar,married,2,0,1070,0,0,cellular,11,373,4,100000,0,unknown,0
9556,59,services,married,2,0,1040,0,0,cellular,8,123,2,100000,0,unknown,0
9557,51,blue-collar,married,2,0,50,1,1,unknown,5,121,1,100000,0,unknown,0
9558,32,management,married,3,0,62,1,0,telephone,11,45,1,100000,0,unknown,0
9559,42,blue-collar,married,2,0,-755,1,1,unknown,6,312,1,100000,0,unknown,0
9560,46,blue-collar,married,2,0,4707,1,0,unknown,5,93,8,100000,0,unknown,0
9561,30,technician,single,2,0,925,0,0,cellular,11,240,1,100000,0,unknown,0
9562,42,management,divorced,1,0,0,1,0,cellular,11,73,5,100000,0,unknown,0
9563,39,blue-collar,married,1,0,867,1,0,unknown,5,481,1,100000,0,unknown,0
9564,31,management,single,3,0,-201,1,0,cellular,8,81,4,100000,0,unknown,0
9565,35,blue-collar,married,2,0,120,1,0,unknown,5,245,2,100000,0,unknown,0
9566,34,management,married,2,0,61,0,1,unknown,5,21,1,100000,0,unknown,0
9567,42,technician,divorced,2,0,0,1,0,unknown,5,471,2,100000,0,unknown,0
9568,57,management,married,1,0,687,1,1,telephone,7,107,3,100000,0,unknown,0
9569,38,management,single,3,0,38,0,0,cellular,8,105,2,100000,0,unknown,0
9570,29,blue-collar,single,2,0,2806,0,0,cellular,10,294,1,93,5,other,0
9571,46,management,married,2,0,-27,1,0,cellular,5,289,1,100000,0,unknown,0
9572,48,management,married,3,0,2498,0,0,cellular,8,98,2,100000,0,unknown,0
9573,33,technician,married,2,0,390,0,0,cellular,8,460,2,100000,0,unknown,0
9574,59,management,single,2,0,-423,1,1,cellular,4,84,1,100000,0,unknown,0
9575,23,technician,single,2,0,1587,1,1,cellular,5,502,2,100000,0,unknown,0
9576,37,blue-collar,married,2,0,288,1,0,cellular,5,159,6,100000,0,unknown,0
9577,40,technician,single,2,0,822,1,1,cellular,1,155,2,245,3,failure,0
9578,44,blue-collar,divorced,2,0,-222,1,0,unknown,5,112,3,100000,0,unknown,0
9579,37,blue-collar,single,2,0,197,1,0,unknown,5,251,3,100000,0,unknown,0
9580,28,services,single,2,0,159,1,0,telephone,5,345,2,100000,0,unknown,0
9581,39,technician,single,2,0,681,1,0,unknown,6,170,1,100000,0,unknown,0
9582,57,retired,divorced,1,1,0,0,1,cellular,7,125,2,100000,0,unknown,0
9583,38,blue-collar,single,4,0,495,1,0,unknown,5,297,1,100000,0,unknown,0
9584,60,blue-collar,married,2,0,414,0,0,cellular,2,147,1,100000,0,unknown,0
9585,38,management,divorced,3,0,151,1,0,cellular,7,50,1,100000,0,unknown,0
9586,26,other,single,2,0,2572,1,0,cellular,5,620,1,100000,0,unknown,0
9587,32,blue-collar,married,2,0,320,1,0,unknown,5,198,2,100000,0,unknown,0
9588,35,management,single,3,0,304,1,0,cellular,11,274,2,100000,0,unknown,0
9589,30,management,single,2,0,1299,0,0,cellular,8,515,2,100000,0,unknown,0
9590,37,blue-collar,married,2,0,740,1,0,cellular,5,434,3,342,2,failure,0
9591,36,blue-collar,married,2,0,537,0,1,cellular,7,206,6,100000,0,unknown,0
9592,34,management,single,2,0,1581,1,1,unknown,5,52,11,100000,0,unknown,0
9593,28,blue-collar,married,2,0,708,1,0,unknown,6,339,5,100000,0,unknown,0
9594,37,blue-collar,married,1,0,178,1,1,unknown,6,72,1,100000,0,unknown,0
9595,31,services,single,2,0,671,1,0,unknown,5,193,3,100000,0,unknown,0
9596,34,blue-collar,married,1,0,3,1,0,telephone,5,26,1,100000,0,unknown,0
9597,28,technician,single,2,0,981,1,0,cellular,7,225,1,100000,0,unknown,0
9598,38,technician,married,3,0,1042,1,0,cellular,2,419,2,100000,0,unknown,0
9599,80,retired,married,1,0,1021,0,0,telephone,2,37,1,100000,0,unknown,0
9600,59,retired,married,2,0,1035,1,1,cellular,8,223,1,100000,0,unknown,0
9601,54,management,married,3,0,1114,1,0,cellular,11,1195,2,175,1,other,0
9602,29,blue-collar,single,3,0,98,0,0,cellular,8,170,2,100000,0,unknown,0
9603,39,technician,married,2,0,24,1,0,cellular,1,79,4,100000,0,unknown,0
9604,30,technician,single,2,0,486,0,0,cellular,1,335,3,100000,0,unknown,0
9605,41,services,divorced,2,0,727,1,0,cellular,5,246,1,100000,0,unknown,0
9606,48,technician,married,2,0,-205,1,1,cellular,7,112,1,100000,0,unknown,0
9607,26,blue-collar,married,2,0,895,1,0,cellular,2,820,3,100000,0,unknown,0
9608,55,management,married,1,0,319,0,0,cellular,11,124,3,100000,0,unknown,0
9609,36,management,single,2,0,206,1,0,unknown,5,183,1,100000,0,unknown,0
9610,31,services,married,2,0,-414,1,0,cellular,5,1369,3,100000,0,unknown,0
9611,35,blue-collar,married,1,1,-1489,1,1,unknown,5,177,1,100000,0,unknown,0
9612,30,management,married,3,0,0,0,0,cellular,8,74,1,100000,0,unknown,0
9613,26,blue-collar,single,2,0,249,1,0,cellular,1,235,3,262,5,failure,0
9614,32,management,married,3,0,927,0,0,cellular,10,282,1,100000,0,unknown,0
9615,43,blue-collar,divorced,1,0,515,1,0,cellular,11,182,1,100000,0,unknown,0
9616,48,management,married,2,0,1060,1,0,cellular,4,87,2,318,3,failure,0
9617,49,technician,married,2,0,308,0,0,cellular,7,266,5,100000,0,unknown,0
9618,34,blue-collar,married,2,0,808,1,1,cellular,7,20,3,100000,0,unknown,0
9619,27,blue-collar,single,1,0,431,1,0,unknown,5,286,2,100000,0,unknown,0
9620,31,management,single,2,0,396,1,0,unknown,5,104,1,100000,0,unknown,0
9621,35,technician,single,2,0,-89,1,0,cellular,5,75,1,368,1,failure,0
9622,40,management,married,2,0,-253,1,0,cellular,7,177,1,100000,0,unknown,0
9623,39,services,married,2,0,0,1,0,unknown,5,793,2,100000,0,unknown,0
9624,19,other,single,4,0,60,0,0,cellular,8,253,1,100000,0,unknown,0
9625,40,services,married,2,0,695,1,0,cellular,5,270,1,348,10,failure,0
9626,25,management,single,3,0,1141,1,0,cellular,5,718,1,347,1,failure,0
9627,38,technician,divorced,3,0,791,1,0,unknown,5,89,2,100000,0,unknown,0
9628,62,blue-collar,married,1,0,1381,0,0,cellular,10,1020,1,100000,0,unknown,0
9629,27,services,married,2,0,0,1,0,cellular,7,198,13,100000,0,unknown,0
9630,40,technician,married,2,0,-28,1,1,unknown,5,289,2,100000,0,unknown,0
9631,56,management,married,3,0,412,0,0,telephone,11,179,6,100000,0,unknown,0
9632,33,management,married,3,0,310,0,0,cellular,8,179,2,100000,0,unknown,0
9633,52,blue-collar,married,2,0,1319,0,0,telephone,4,37,2,100000,0,unknown,0
9634,33,blue-collar,married,2,0,0,1,1,cellular,7,83,12,100000,0,unknown,0
9635,38,services,married,2,0,-314,1,0,unknown,5,66,2,100000,0,unknown,0
9636,27,services,married,2,0,511,1,0,unknown,6,85,5,100000,0,unknown,0
9637,54,retired,married,2,0,-152,1,1,unknown,5,14,11,100000,0,unknown,0
9638,35,management,married,2,0,907,0,1,unknown,7,97,4,100000,0,unknown,0
9639,41,blue-collar,single,1,0,22,1,0,unknown,5,152,1,100000,0,unknown,0
9640,28,blue-collar,single,2,0,0,0,1,cellular,7,11,21,100000,0,unknown,0
9641,55,management,divorced,3,0,8044,1,0,cellular,5,175,5,333,19,other,0
9642,56,management,single,2,0,1854,1,0,telephone,5,45,1,342,2,failure,0
9643,33,blue-collar,single,2,0,1794,1,0,cellular,5,360,1,173,1,other,0
9644,42,technician,married,2,0,2,0,0,unknown,5,249,2,100000,0,unknown,0
9645,34,other,single,4,0,2321,0,0,cellular,11,600,2,99,5,failure,0
9646,35,technician,single,2,0,144,0,0,cellular,7,163,2,100000,0,unknown,0
9647,46,technician,divorced,2,0,1,1,1,unknown,5,200,3,100000,0,unknown,0
9648,31,entrepreneur,single,2,0,762,0,0,cellular,8,312,3,100000,0,unknown,0
9649,48,entrepreneur,married,3,0,16,1,1,cellular,11,214,1,100000,0,unknown,0
9650,38,technician,married,2,0,20,0,0,cellular,2,147,1,100000,0,unknown,0
9651,47,services,married,2,0,2070,1,1,unknown,5,136,1,100000,0,unknown,0
9652,48,management,married,3,0,308,1,0,cellular,7,125,5,100000,0,unknown,0
9653,57,technician,married,4,0,1617,1,0,unknown,5,96,2,100000,0,unknown,0
9654,30,management,married,2,0,39,1,0,cellular,7,101,3,100000,0,unknown,0
9655,39,blue-collar,married,1,0,332,1,0,unknown,5,277,3,100000,0,unknown,0
9656,31,management,single,3,0,713,0,0,cellular,8,162,1,100000,0,unknown,0
9657,44,blue-collar,married,2,0,2885,1,0,unknown,5,63,3,100000,0,unknown,0
9658,38,services,married,2,0,968,1,0,cellular,4,272,1,100000,0,unknown,0
9659,58,other,married,3,0,4150,0,0,unknown,6,363,1,100000,0,unknown,0
9660,42,management,married,3,0,687,0,0,cellular,8,667,2,100000,0,unknown,0
9661,33,management,married,2,0,333,0,0,cellular,8,80,6,100000,0,unknown,0
9662,55,retired,married,1,0,1821,0,0,cellular,8,224,2,100000,0,unknown,0
9663,34,blue-collar,married,2,0,-436,1,0,unknown,5,317,1,100000,0,unknown,0
9664,30,other,single,4,0,6929,0,0,cellular,11,341,1,100000,0,unknown,0
9665,35,technician,single,2,0,126,0,0,cellular,8,112,2,100000,0,unknown,0
9666,35,technician,married,2,0,2019,1,1,cellular,11,83,2,144,1,failure,0
9667,56,retired,married,2,0,878,0,0,unknown,6,123,3,100000,0,unknown,0
9668,27,management,single,3,0,6791,0,0,telephone,3,174,2,229,28,success,0
9669,39,entrepreneur,divorced,2,0,0,1,0,unknown,5,210,2,100000,0,unknown,0
9670,36,management,married,2,0,110,1,0,telephone,2,185,1,100000,0,unknown,0
9671,35,entrepreneur,married,2,0,28,0,1,unknown,7,159,3,100000,0,unknown,0
9672,34,services,single,1,0,443,0,0,cellular,1,10,1,2,1,other,0
9673,28,other,single,1,0,236,0,0,cellular,2,460,3,100000,0,unknown,0
9674,37,technician,married,2,0,2707,1,0,telephone,7,109,1,100000,0,unknown,0
9675,57,technician,married,2,0,1753,1,0,cellular,5,539,1,100000,0,unknown,0
9676,34,services,married,2,0,1182,1,0,unknown,5,124,1,100000,0,unknown,0
9677,38,management,single,3,0,427,1,0,cellular,11,253,1,182,1,failure,0
9678,48,technician,married,1,0,788,0,0,telephone,7,36,2,100000,0,unknown,0
9679,35,management,married,2,0,0,0,0,cellular,7,78,11,100000,0,unknown,0
9680,40,blue-collar,married,1,1,-509,1,0,unknown,5,298,1,100000,0,unknown,0
9681,48,services,divorced,1,0,-110,0,1,unknown,6,164,2,100000,0,unknown,0
9682,54,blue-collar,married,1,0,244,1,0,cellular,7,337,2,100000,0,unknown,0
9683,49,services,divorced,2,0,933,0,1,cellular,7,92,33,100000,0,unknown,0
9684,38,technician,married,3,0,940,0,0,cellular,8,191,7,100000,0,unknown,0
9685,44,entrepreneur,married,3,0,1631,1,0,cellular,11,81,1,195,2,failure,0
9686,44,other,married,2,1,-505,1,0,unknown,6,113,11,100000,0,unknown,0
9687,60,management,married,2,0,7336,0,0,cellular,3,494,1,100000,0,unknown,0
9688,55,services,single,2,0,-40,1,0,unknown,5,178,2,100000,0,unknown,0
9689,27,other,single,1,1,25,0,0,unknown,8,8,1,100000,0,unknown,0
9690,33,management,single,2,0,0,0,0,unknown,5,190,2,100000,0,unknown,0
9691,32,technician,married,2,0,5,1,0,cellular,11,114,1,100000,0,unknown,0
9692,51,blue-collar,married,2,0,-92,1,0,unknown,6,28,4,100000,0,unknown,0
9693,44,management,married,2,0,497,1,0,cellular,2,321,3,270,2,other,0
9694,49,blue-collar,married,1,0,2356,0,1,telephone,7,236,2,100000,0,unknown,0
9695,42,blue-collar,married,2,0,3,1,0,cellular,5,118,1,100000,0,unknown,0
9696,35,services,married,2,0,128,1,0,cellular,5,136,1,100000,0,unknown,0
9697,32,management,married,3,0,390,1,1,cellular,5,100,1,243,1,other,0
9698,39,technician,single,2,0,300,0,0,cellular,9,315,6,394,1,failure,0
9699,54,technician,married,2,0,827,0,1,unknown,6,294,2,100000,0,unknown,0
9700,35,technician,married,3,0,25,0,0,cellular,8,219,2,100000,0,unknown,0
9701,41,technician,single,1,0,340,1,0,cellular,5,262,1,349,1,failure,0
9702,35,management,married,3,0,867,1,0,cellular,11,298,2,171,3,success,0
9703,41,blue-collar,married,2,0,140,1,0,cellular,1,636,2,100000,0,unknown,0
9704,36,technician,married,2,0,3,0,0,cellular,8,100,4,100000,0,unknown,0
9705,51,entrepreneur,married,2,0,4920,0,0,telephone,6,392,2,100000,0,unknown,0
9706,59,other,single,2,0,3237,0,0,unknown,6,100,3,100000,0,unknown,0
9707,44,blue-collar,married,1,0,0,1,1,cellular,11,32,2,116,3,other,0
9708,49,management,married,2,0,1096,1,0,cellular,4,609,1,303,5,failure,0
9709,37,management,single,3,0,869,0,0,cellular,7,60,8,100000,0,unknown,0
9710,60,technician,divorced,3,0,1900,1,0,unknown,5,77,3,100000,0,unknown,0
9711,40,management,married,3,0,413,1,0,unknown,5,150,1,100000,0,unknown,0
9712,27,blue-collar,married,1,1,-588,0,0,unknown,5,531,2,100000,0,unknown,0
9713,34,services,married,2,1,0,0,0,cellular,8,398,2,100000,0,unknown,0
9714,41,technician,married,2,0,2490,1,0,unknown,5,115,2,100000,0,unknown,0
9715,39,services,married,2,0,20928,0,0,cellular,5,1166,1,352,1,other,0
9716,34,management,married,2,0,560,1,0,unknown,5,198,3,100000,0,unknown,0
9717,38,blue-collar,divorced,2,0,0,1,0,cellular,5,580,1,173,1,failure,0
9718,56,blue-collar,married,1,0,826,1,0,cellular,7,853,1,100000,0,unknown,0
9719,42,services,married,2,0,115,1,1,cellular,4,161,1,149,2,failure,0
9720,47,other,single,4,0,107,0,0,telephone,7,119,8,100000,0,unknown,0
9721,32,blue-collar,married,2,0,320,1,1,cellular,2,22,4,100000,0,unknown,0
9722,37,blue-collar,married,2,1,-399,1,1,unknown,6,21,3,100000,0,unknown,0
9723,25,other,single,2,0,703,0,0,cellular,5,1100,3,100000,0,unknown,0
9724,29,technician,divorced,2,0,328,1,1,cellular,2,25,1,100000,0,unknown,0
9725,48,management,divorced,3,0,148,0,0,cellular,8,152,2,100000,0,unknown,0
9726,39,entrepreneur,single,3,0,2298,1,1,cellular,4,13,2,319,18,other,0
9727,31,blue-collar,married,2,0,64,1,0,cellular,7,302,3,100000,0,unknown,0
9728,28,management,single,3,0,4013,1,0,unknown,6,386,1,100000,0,unknown,0
9729,32,management,married,3,0,0,0,0,unknown,5,280,1,100000,0,unknown,0
9730,35,technician,married,3,0,633,1,1,cellular,2,76,3,5,3,other,0
9731,51,management,married,4,0,-1137,1,1,telephone,5,567,3,325,1,failure,0
9732,32,blue-collar,married,1,0,902,1,0,unknown,5,106,2,100000,0,unknown,0
9733,30,blue-collar,married,2,0,2850,0,0,unknown,5,181,2,100000,0,unknown,0
9734,54,management,married,3,0,313,1,0,unknown,5,83,2,100000,0,unknown,0
9735,41,blue-collar,married,2,0,923,1,0,unknown,5,249,2,100000,0,unknown,0
9736,35,management,single,1,0,8,1,0,unknown,5,148,18,100000,0,unknown,0
9737,44,technician,married,2,0,945,1,0,cellular,8,190,1,100000,0,unknown,0
9738,58,management,married,3,0,2261,1,0,cellular,6,1361,1,391,1,failure,0
9739,43,blue-collar,married,1,0,18,1,0,cellular,5,131,2,370,3,other,0
9740,52,blue-collar,married,2,0,5828,1,0,telephone,5,276,2,100000,0,unknown,0
9741,60,retired,married,1,0,6307,1,0,unknown,6,362,1,100000,0,unknown,0
9742,32,management,single,3,0,537,0,0,unknown,5,187,3,100000,0,unknown,0
9743,41,blue-collar,married,2,0,393,1,1,cellular,7,122,1,100000,0,unknown,0
9744,54,blue-collar,divorced,1,0,215,1,0,unknown,6,71,5,100000,0,unknown,0
9745,30,blue-collar,single,2,0,132,1,0,unknown,5,329,1,100000,0,unknown,0
9746,36,technician,single,2,0,35,0,0,cellular,8,493,2,100000,0,unknown,0
9747,27,management,single,2,0,125,0,0,cellular,7,104,1,288,8,failure,0
9748,32,technician,single,2,0,129,1,0,cellular,5,213,1,100000,0,unknown,0
9749,34,management,married,3,0,0,0,0,cellular,8,139,2,100000,0,unknown,0
9750,43,management,married,2,0,315,0,0,cellular,7,129,2,100000,0,unknown,0
9751,43,services,married,1,0,2567,1,0,cellular,5,109,1,360,2,failure,0
9752,31,management,divorced,3,0,883,1,0,cellular,11,168,1,100000,0,unknown,0
9753,37,technician,married,2,0,1120,1,0,unknown,5,103,5,100000,0,unknown,0
9754,51,technician,divorced,2,0,0,1,0,unknown,5,463,2,100000,0,unknown,0
9755,52,blue-collar,married,2,0,1117,1,0,cellular,5,365,1,100000,0,unknown,0
9756,57,blue-collar,married,2,0,773,1,1,unknown,6,97,8,100000,0,unknown,0
9757,32,technician,single,3,0,390,1,0,unknown,5,85,1,100000,0,unknown,0
9758,47,management,married,2,0,1358,1,0,cellular,5,80,4,100000,0,unknown,0
9759,31,management,married,3,0,216,0,0,cellular,7,47,1,100000,0,unknown,0
9760,27,blue-collar,single,2,0,317,1,0,unknown,5,16,10,100000,0,unknown,0
9761,31,blue-collar,single,1,0,2369,1,0,cellular,5,87,1,100000,0,unknown,0
9762,36,management,divorced,3,0,125,1,0,unknown,5,172,1,100000,0,unknown,0
9763,44,blue-collar,married,1,0,6,0,0,cellular,7,338,9,100000,0,unknown,0
9764,34,blue-collar,married,1,0,15841,1,0,cellular,4,423,5,100000,0,unknown,0
9765,32,services,married,1,0,51,1,0,cellular,5,324,1,100000,0,unknown,0
9766,52,management,married,2,0,0,1,1,unknown,5,62,13,100000,0,unknown,0
9767,60,retired,divorced,1,0,-79,1,1,cellular,1,192,1,100000,0,unknown,0
9768,30,services,single,2,0,1881,0,1,unknown,6,29,1,100000,0,unknown,0
